"Rep Date
تاريخ الحادث","
Rep Year
 سنة الحادث
","No of accidents
 عدد الحوادث","No of Injured 
عدد الاصابات"
2016-05-02 00:00:00,2016,7,0
2016-05-02 00:00:00,2016,5,0
2016-05-02 00:00:00,2016,15,0
2016-05-02 00:00:00,2016,17,0
2016-05-02 00:00:00,2016,12,0
2016-05-03 00:00:00,2016,1,0
2016-05-03 00:00:00,2016,1,0
2016-05-03 00:00:00,2016,3,0
2016-05-03 00:00:00,2016,2,0
2016-05-03 00:00:00,2016,5,0
2016-05-03 00:00:00,2016,7,0
2016-05-03 00:00:00,2016,6,0
2016-05-03 00:00:00,2016,9,0
2016-05-03 00:00:00,2016,4,0
2016-05-03 00:00:00,2016,14,0
2016-05-03 00:00:00,2016,8,0
2016-05-03 00:00:00,2016,10,0
2016-05-03 00:00:00,2016,17,0
2016-05-03 00:00:00,2016,22,0
2016-05-03 00:00:00,2016,26,0
2016-05-04 00:00:00,2016,1,0
2016-05-04 00:00:00,2016,1,0
2016-05-04 00:00:00,2016,1,0
2016-05-04 00:00:00,2016,1,0
2016-05-04 00:00:00,2016,3,0
2016-05-04 00:00:00,2016,2,0
2016-05-04 00:00:00,2016,4,0
2016-05-04 00:00:00,2016,5,0
2016-05-04 00:00:00,2016,8,0
2016-05-04 00:00:00,2016,7,0
2016-05-04 00:00:00,2016,9,0
2016-05-04 00:00:00,2016,13,0
2016-05-04 00:00:00,2016,6,0
2016-05-04 00:00:00,2016,12,0
2016-05-04 00:00:00,2016,14,0
2016-05-04 00:00:00,2016,30,0
2016-05-04 00:00:00,2016,19,0
2016-05-05 00:00:00,2016,1,0
2016-05-05 00:00:00,2016,1,0
2016-05-05 00:00:00,2016,1,0
2016-05-05 00:00:00,2016,1,0
2016-05-05 00:00:00,2016,2,0
2016-05-05 00:00:00,2016,3,0
2016-05-05 00:00:00,2016,4,0
2016-05-05 00:00:00,2016,5,0
2016-05-05 00:00:00,2016,7,0
2016-05-05 00:00:00,2016,9,0
2016-05-05 00:00:00,2016,6,0
2016-05-05 00:00:00,2016,10,0
2016-05-05 00:00:00,2016,17,0
2016-05-05 00:00:00,2016,12,0
2016-05-05 00:00:00,2016,22,0
2016-05-06 00:00:00,2016,1,0
2016-05-06 00:00:00,2016,1,0
2016-05-06 00:00:00,2016,1,0
2016-05-06 00:00:00,2016,3,0
2016-05-06 00:00:00,2016,4,0
2016-05-06 00:00:00,2016,14,0
2016-05-06 00:00:00,2016,2,0
2016-05-06 00:00:00,2016,19,0
2016-05-06 00:00:00,2016,6,0
2016-05-06 00:00:00,2016,7,0
2016-05-06 00:00:00,2016,5,0
2016-05-06 00:00:00,2016,22,0
2016-05-06 00:00:00,2016,8,0
2016-05-06 00:00:00,2016,9,0
2016-05-06 00:00:00,2016,18,0
2016-05-06 00:00:00,2016,11,0
2016-05-06 00:00:00,2016,23,0
2016-05-06 00:00:00,2016,30,0
2016-05-06 00:00:00,2016,13,0
2016-05-06 00:00:00,2016,30,0
2016-05-06 00:00:00,2016,30,0
2016-05-07 00:00:00,2016,1,0
2016-05-07 00:00:00,2016,1,0
2016-05-07 00:00:00,2016,5,0
2016-05-07 00:00:00,2016,2,0
2016-05-07 00:00:00,2016,3,0
2016-05-07 00:00:00,2016,18,0
2016-05-07 00:00:00,2016,4,0
2016-05-07 00:00:00,2016,9,0
2016-05-07 00:00:00,2016,6,0
2016-05-07 00:00:00,2016,8,0
2016-05-07 00:00:00,2016,7,0
2016-05-07 00:00:00,2016,13,0
2016-05-07 00:00:00,2016,17,0
2016-05-07 00:00:00,2016,20,0
2016-05-07 00:00:00,2016,30,0
2016-05-07 00:00:00,2016,16,0
2016-05-07 00:00:00,2016,27,0
2016-05-07 00:00:00,2016,28,0
2016-05-07 00:00:00,2016,30,0
2016-05-08 00:00:00,2016,1,0
2016-05-08 00:00:00,2016,1,0
2016-05-08 00:00:00,2016,2,0
2016-05-08 00:00:00,2016,3,0
2016-05-08 00:00:00,2016,9,0
2016-05-08 00:00:00,2016,5,0
2016-05-08 00:00:00,2016,4,0
2016-05-08 00:00:00,2016,7,0
2016-05-08 00:00:00,2016,6,0
2016-05-08 00:00:00,2016,8,0
2016-05-08 00:00:00,2016,15,0
2016-05-09 00:00:00,2016,1,0
2016-05-09 00:00:00,2016,1,0
2016-05-09 00:00:00,2016,1,0
2016-05-09 00:00:00,2016,1,0
2016-05-09 00:00:00,2016,2,0
2016-05-09 00:00:00,2016,3,0
2016-05-09 00:00:00,2016,6,0
2016-05-09 00:00:00,2016,4,0
2016-05-09 00:00:00,2016,5,0
2016-05-09 00:00:00,2016,15,0
2016-05-09 00:00:00,2016,7,0
2016-05-09 00:00:00,2016,12,0
2016-05-09 00:00:00,2016,11,0
2016-05-09 00:00:00,2016,8,0
2016-05-09 00:00:00,2016,14,0
2016-05-09 00:00:00,2016,9,0
2016-05-09 00:00:00,2016,18,0
2016-05-09 00:00:00,2016,27,0
2016-05-09 00:00:00,2016,30,0
2016-05-09 00:00:00,2016,24,0
2016-05-10 00:00:00,2016,1,0
2016-05-10 00:00:00,2016,1,0
2016-05-10 00:00:00,2016,1,0
2016-05-10 00:00:00,2016,2,0
2016-05-10 00:00:00,2016,6,0
2016-05-10 00:00:00,2016,14,0
2016-05-10 00:00:00,2016,3,0
2016-05-10 00:00:00,2016,26,0
2016-05-10 00:00:00,2016,8,0
2016-05-10 00:00:00,2016,13,0
2016-05-10 00:00:00,2016,7,0
2016-05-10 00:00:00,2016,4,0
2016-05-10 00:00:00,2016,5,0
2016-05-10 00:00:00,2016,9,0
2016-05-10 00:00:00,2016,29,0
2016-05-10 00:00:00,2016,17,0
2016-05-10 00:00:00,2016,20,0
2016-05-10 00:00:00,2016,18,0
2016-05-10 00:00:00,2016,11,0
2016-05-10 00:00:00,2016,10,0
2016-05-10 00:00:00,2016,27,0
2016-05-10 00:00:00,2016,22,0
2016-05-11 00:00:00,2016,1,0
2016-05-11 00:00:00,2016,1,0
2016-05-11 00:00:00,2016,2,0
2016-05-11 00:00:00,2016,3,0
2016-05-11 00:00:00,2016,5,0
2016-05-11 00:00:00,2016,8,0
2016-05-11 00:00:00,2016,4,0
2016-05-11 00:00:00,2016,6,0
2016-05-11 00:00:00,2016,9,0
2016-05-11 00:00:00,2016,12,0
2016-05-11 00:00:00,2016,15,0
2016-05-11 00:00:00,2016,23,0
2016-05-11 00:00:00,2016,16,0
2016-05-11 00:00:00,2016,29,0
2016-05-11 00:00:00,2016,22,0
2016-05-12 00:00:00,2016,1,0
2016-05-12 00:00:00,2016,1,0
2016-05-12 00:00:00,2016,3,0
2016-05-12 00:00:00,2016,2,0
2016-05-12 00:00:00,2016,7,0
2016-05-12 00:00:00,2016,13,0
2016-05-12 00:00:00,2016,6,0
2016-05-12 00:00:00,2016,14,0
2016-05-12 00:00:00,2016,4,0
2016-05-12 00:00:00,2016,5,0
2016-05-12 00:00:00,2016,10,0
2016-05-12 00:00:00,2016,21,0
2016-05-12 00:00:00,2016,8,0
2016-05-12 00:00:00,2016,9,0
2016-05-12 00:00:00,2016,27,0
2016-05-12 00:00:00,2016,30,0
2016-05-12 00:00:00,2016,30,0
2016-05-12 00:00:00,2016,28,0
2016-06-01 00:00:00,2016,1,0
2016-06-01 00:00:00,2016,1,0
2016-06-01 00:00:00,2016,1,0
2016-06-01 00:00:00,2016,2,0
2016-06-01 00:00:00,2016,3,0
2016-06-01 00:00:00,2016,13,0
2016-06-01 00:00:00,2016,8,0
2016-06-01 00:00:00,2016,5,0
2016-06-01 00:00:00,2016,4,0
2016-06-01 00:00:00,2016,6,0
2016-06-01 00:00:00,2016,15,0
2016-06-01 00:00:00,2016,9,0
2016-06-01 00:00:00,2016,7,0
2016-06-01 00:00:00,2016,17,0
2016-06-01 00:00:00,2016,12,0
2016-06-01 00:00:00,2016,26,0
2016-06-01 00:00:00,2016,11,0
2016-06-01 00:00:00,2016,21,0
2016-06-01 00:00:00,2016,22,0
2016-06-02 00:00:00,2016,1,0
2016-06-02 00:00:00,2016,1,0
2016-06-02 00:00:00,2016,2,0
2016-06-02 00:00:00,2016,5,0
2016-06-02 00:00:00,2016,3,0
2016-06-02 00:00:00,2016,4,0
2016-06-02 00:00:00,2016,6,0
2016-06-02 00:00:00,2016,16,0
2016-06-02 00:00:00,2016,9,0
2016-06-02 00:00:00,2016,11,0
2016-06-02 00:00:00,2016,15,0
2016-06-02 00:00:00,2016,13,0
2016-06-02 00:00:00,2016,26,0
2016-06-03 00:00:00,2016,1,0
2016-06-03 00:00:00,2016,1,0
2016-06-03 00:00:00,2016,3,0
2016-06-03 00:00:00,2016,2,0
2016-06-03 00:00:00,2016,10,0
2016-06-03 00:00:00,2016,7,0
2016-06-03 00:00:00,2016,19,0
2016-06-03 00:00:00,2016,4,0
2016-06-03 00:00:00,2016,9,0
2016-06-03 00:00:00,2016,16,0
2016-06-03 00:00:00,2016,5,0
2016-06-03 00:00:00,2016,6,0
2016-06-03 00:00:00,2016,12,0
2016-06-03 00:00:00,2016,14,0
2016-06-03 00:00:00,2016,30,0
2016-06-03 00:00:00,2016,13,0
2016-06-03 00:00:00,2016,8,0
2016-06-03 00:00:00,2016,29,0
2016-06-04 00:00:00,2016,1,0
2016-06-04 00:00:00,2016,1,0
2016-06-04 00:00:00,2016,1,0
2016-06-04 00:00:00,2016,3,0
2016-06-04 00:00:00,2016,2,0
2016-06-04 00:00:00,2016,8,0
2016-06-04 00:00:00,2016,5,0
2016-06-04 00:00:00,2016,20,0
2016-06-04 00:00:00,2016,4,0
2016-06-04 00:00:00,2016,13,0
2016-06-04 00:00:00,2016,11,0
2016-06-04 00:00:00,2016,6,0
2016-06-04 00:00:00,2016,7,0
2016-06-04 00:00:00,2016,9,0
2016-06-04 00:00:00,2016,29,0
2016-06-04 00:00:00,2016,10,0
2016-06-04 00:00:00,2016,21,0
2016-06-04 00:00:00,2016,12,0
2016-06-05 00:00:00,2016,1,0
2016-06-05 00:00:00,2016,1,0
2016-06-05 00:00:00,2016,1,0
2016-06-05 00:00:00,2016,3,0
2016-06-05 00:00:00,2016,2,0
2016-06-05 00:00:00,2016,5,0
2016-06-05 00:00:00,2016,8,0
2016-06-05 00:00:00,2016,4,0
2016-06-05 00:00:00,2016,6,0
2016-06-05 00:00:00,2016,7,0
2016-06-05 00:00:00,2016,17,0
2016-06-06 00:00:00,2016,1,0
2016-06-06 00:00:00,2016,1,0
2016-06-06 00:00:00,2016,1,0
2016-06-06 00:00:00,2016,2,0
2016-06-06 00:00:00,2016,6,0
2016-06-06 00:00:00,2016,3,0
2016-06-06 00:00:00,2016,5,0
2016-06-06 00:00:00,2016,4,0
2016-06-06 00:00:00,2016,25,0
2016-06-06 00:00:00,2016,10,0
2016-06-06 00:00:00,2016,9,0
2016-06-06 00:00:00,2016,7,0
2016-06-06 00:00:00,2016,8,0
2016-06-06 00:00:00,2016,13,0
2016-06-06 00:00:00,2016,12,0
2016-06-06 00:00:00,2016,18,0
2016-06-06 00:00:00,2016,30,0
2016-06-06 00:00:00,2016,21,0
2016-06-06 00:00:00,2016,16,0
2016-06-07 00:00:00,2016,1,0
2016-06-07 00:00:00,2016,1,0
2016-06-07 00:00:00,2016,1,0
2016-06-07 00:00:00,2016,1,0
2016-06-07 00:00:00,2016,2,0
2016-06-07 00:00:00,2016,3,0
2016-06-07 00:00:00,2016,4,0
2016-06-07 00:00:00,2016,9,0
2016-06-07 00:00:00,2016,8,0
2016-06-07 00:00:00,2016,6,0
2016-06-07 00:00:00,2016,5,0
2016-06-07 00:00:00,2016,10,0
2016-06-07 00:00:00,2016,19,0
2016-06-07 00:00:00,2016,11,0
2016-06-08 00:00:00,2016,1,0
2016-06-08 00:00:00,2016,1,0
2016-06-08 00:00:00,2016,1,0
2016-06-08 00:00:00,2016,2,0
2016-06-08 00:00:00,2016,3,0
2016-06-08 00:00:00,2016,6,0
2016-06-08 00:00:00,2016,5,0
2016-06-08 00:00:00,2016,4,0
2016-06-08 00:00:00,2016,10,0
2016-06-08 00:00:00,2016,12,0
2016-06-08 00:00:00,2016,24,0
2016-06-08 00:00:00,2016,30,0
2016-06-08 00:00:00,2016,8,0
2016-06-08 00:00:00,2016,7,0
2016-06-08 00:00:00,2016,9,0
2016-06-08 00:00:00,2016,28,0
2016-06-08 00:00:00,2016,14,0
2016-06-09 00:00:00,2016,1,0
2016-06-09 00:00:00,2016,1,0
2016-06-09 00:00:00,2016,1,0
2016-06-09 00:00:00,2016,2,0
2016-06-09 00:00:00,2016,3,0
2016-06-09 00:00:00,2016,6,0
2016-06-09 00:00:00,2016,8,0
2016-06-09 00:00:00,2016,14,0
2016-06-09 00:00:00,2016,10,0
2016-06-09 00:00:00,2016,16,0
2016-06-09 00:00:00,2016,12,0
2016-06-09 00:00:00,2016,5,0
2016-06-09 00:00:00,2016,4,0
2016-06-09 00:00:00,2016,20,0
2016-06-09 00:00:00,2016,7,0
2016-06-09 00:00:00,2016,11,0
2016-06-09 00:00:00,2016,13,0
2016-06-09 00:00:00,2016,18,0
2016-06-09 00:00:00,2016,15,0
2016-06-09 00:00:00,2016,30,0
2016-06-09 00:00:00,2016,19,0
2016-06-09 00:00:00,2016,17,0
2016-06-09 00:00:00,2016,24,0
2016-06-10 00:00:00,2016,1,0
2016-06-10 00:00:00,2016,1,0
2016-06-10 00:00:00,2016,1,0
2016-06-10 00:00:00,2016,2,0
2016-06-10 00:00:00,2016,9,0
2016-06-10 00:00:00,2016,3,0
2016-06-10 00:00:00,2016,16,0
2016-06-10 00:00:00,2016,4,0
2016-06-10 00:00:00,2016,8,0
2016-06-10 00:00:00,2016,11,0
2016-06-10 00:00:00,2016,6,0
2016-06-10 00:00:00,2016,5,0
2016-06-10 00:00:00,2016,14,0
2016-06-10 00:00:00,2016,7,0
2016-06-10 00:00:00,2016,10,0
2016-06-10 00:00:00,2016,12,0
2016-06-10 00:00:00,2016,15,0
2016-06-10 00:00:00,2016,27,0
2016-06-10 00:00:00,2016,23,0
2016-06-10 00:00:00,2016,30,0
2016-06-11 00:00:00,2016,1,0
2016-06-11 00:00:00,2016,1,0
2016-06-11 00:00:00,2016,1,0
2016-06-11 00:00:00,2016,3,0
2016-06-11 00:00:00,2016,2,0
2016-06-11 00:00:00,2016,5,0
2016-06-11 00:00:00,2016,10,0
2016-06-11 00:00:00,2016,7,0
2016-06-11 00:00:00,2016,4,0
2016-06-11 00:00:00,2016,9,0
2016-06-11 00:00:00,2016,6,0
2016-06-11 00:00:00,2016,16,0
2016-06-11 00:00:00,2016,22,0
2016-06-11 00:00:00,2016,8,0
2016-06-11 00:00:00,2016,19,0
2016-06-11 00:00:00,2016,15,0
2016-06-11 00:00:00,2016,17,0
2016-06-11 00:00:00,2016,29,0
2016-06-11 00:00:00,2016,24,0
2016-06-11 00:00:00,2016,30,0
2016-06-12 00:00:00,2016,1,0
2016-06-12 00:00:00,2016,1,0
2016-06-12 00:00:00,2016,1,0
2016-06-12 00:00:00,2016,2,0
2016-06-12 00:00:00,2016,11,0
2016-06-12 00:00:00,2016,3,0
2016-06-12 00:00:00,2016,5,0
2016-06-12 00:00:00,2016,19,0
2016-06-12 00:00:00,2016,7,0
2016-06-12 00:00:00,2016,4,0
2016-06-12 00:00:00,2016,6,0
2016-06-12 00:00:00,2016,9,0
2016-06-12 00:00:00,2016,14,0
2016-06-12 00:00:00,2016,8,0
2016-06-12 00:00:00,2016,15,0
2016-06-12 00:00:00,2016,30,0
2016-06-12 00:00:00,2016,30,0
2016-06-12 00:00:00,2016,20,0
2016-07-01 00:00:00,2016,1,0
2016-07-01 00:00:00,2016,1,0
2016-07-01 00:00:00,2016,1,0
2016-07-01 00:00:00,2016,1,0
2016-07-01 00:00:00,2016,3,0
2016-07-01 00:00:00,2016,7,0
2016-07-01 00:00:00,2016,2,0
2016-07-01 00:00:00,2016,9,0
2016-07-01 00:00:00,2016,5,0
2016-07-01 00:00:00,2016,4,0
2016-07-01 00:00:00,2016,6,0
2016-07-01 00:00:00,2016,11,0
2016-07-01 00:00:00,2016,15,0
2016-07-01 00:00:00,2016,10,0
2016-07-01 00:00:00,2016,8,0
2016-07-01 00:00:00,2016,16,0
2016-07-01 00:00:00,2016,30,0
2016-07-01 00:00:00,2016,22,0
2016-07-02 00:00:00,2016,1,0
2016-07-02 00:00:00,2016,1,0
2016-07-02 00:00:00,2016,1,0
2016-07-02 00:00:00,2016,2,0
2016-07-02 00:00:00,2016,4,0
2016-07-02 00:00:00,2016,5,0
2016-07-02 00:00:00,2016,3,0
2016-07-02 00:00:00,2016,7,0
2016-07-02 00:00:00,2016,9,0
2016-07-02 00:00:00,2016,6,0
2016-07-02 00:00:00,2016,17,0
2016-07-02 00:00:00,2016,8,0
2016-07-02 00:00:00,2016,11,0
2016-07-02 00:00:00,2016,20,0
2016-07-02 00:00:00,2016,30,0
2016-07-02 00:00:00,2016,16,0
2016-07-02 00:00:00,2016,21,0
2016-07-03 00:00:00,2016,1,0
2016-07-03 00:00:00,2016,2,0
2016-07-03 00:00:00,2016,1,0
2016-07-03 00:00:00,2016,3,0
2016-07-03 00:00:00,2016,2,0
2016-07-03 00:00:00,2016,10,0
2016-07-03 00:00:00,2016,4,0
2016-07-03 00:00:00,2016,19,0
2016-07-03 00:00:00,2016,5,0
2016-07-03 00:00:00,2016,18,0
2016-07-03 00:00:00,2016,8,0
2016-07-03 00:00:00,2016,12,0
2016-07-03 00:00:00,2016,6,0
2016-07-03 00:00:00,2016,9,0
2016-07-03 00:00:00,2016,17,0
2016-07-03 00:00:00,2016,30,0
2016-07-03 00:00:00,2016,7,0
2016-07-03 00:00:00,2016,11,0
2016-07-03 00:00:00,2016,22,0
2016-07-04 00:00:00,2016,1,0
2016-07-04 00:00:00,2016,1,0
2016-07-04 00:00:00,2016,1,0
2016-07-04 00:00:00,2016,1,0
2016-07-04 00:00:00,2016,1,0
2016-07-04 00:00:00,2016,2,0
2016-07-04 00:00:00,2016,3,0
2016-07-04 00:00:00,2016,5,0
2016-07-04 00:00:00,2016,6,0
2016-07-04 00:00:00,2016,11,0
2016-07-04 00:00:00,2016,9,0
2016-07-04 00:00:00,2016,4,0
2016-07-04 00:00:00,2016,8,0
2016-07-04 00:00:00,2016,19,0
2016-07-04 00:00:00,2016,7,0
2016-07-04 00:00:00,2016,13,0
2016-07-04 00:00:00,2016,10,0
2016-07-04 00:00:00,2016,22,0
2016-07-04 00:00:00,2016,26,0
2016-07-04 00:00:00,2016,25,0
2016-07-05 00:00:00,2016,1,0
2016-07-05 00:00:00,2016,1,0
2016-07-05 00:00:00,2016,1,0
2016-07-05 00:00:00,2016,2,0
2016-07-05 00:00:00,2016,4,0
2016-07-05 00:00:00,2016,5,0
2016-07-05 00:00:00,2016,7,0
2016-07-05 00:00:00,2016,3,0
2016-07-05 00:00:00,2016,6,0
2016-07-05 00:00:00,2016,9,0
2016-07-05 00:00:00,2016,22,0
2016-07-05 00:00:00,2016,28,0
2016-07-05 00:00:00,2016,20,0
2016-07-05 00:00:00,2016,29,0
2016-07-06 00:00:00,2016,1,0
2016-07-06 00:00:00,2016,1,0
2016-07-06 00:00:00,2016,2,0
2016-07-06 00:00:00,2016,9,0
2016-07-06 00:00:00,2016,3,0
2016-07-06 00:00:00,2016,4,0
2016-07-06 00:00:00,2016,17,0
2016-07-06 00:00:00,2016,8,0
2016-07-06 00:00:00,2016,7,0
2016-07-06 00:00:00,2016,13,0
2016-07-06 00:00:00,2016,5,0
2016-07-06 00:00:00,2016,23,0
2016-07-06 00:00:00,2016,11,0
2016-07-06 00:00:00,2016,30,0
2016-07-06 00:00:00,2016,10,0
2016-07-06 00:00:00,2016,22,0
2016-07-06 00:00:00,2016,19,0
2016-07-07 00:00:00,2016,1,0
2016-07-07 00:00:00,2016,1,0
2016-07-07 00:00:00,2016,2,0
2016-07-07 00:00:00,2016,5,0
2016-07-07 00:00:00,2016,3,0
2016-07-07 00:00:00,2016,4,0
2016-07-07 00:00:00,2016,7,0
2016-07-07 00:00:00,2016,6,0
2016-07-07 00:00:00,2016,10,0
2016-07-07 00:00:00,2016,9,0
2016-07-07 00:00:00,2016,21,0
2016-07-08 00:00:00,2016,1,0
2016-07-08 00:00:00,2016,1,0
2016-07-08 00:00:00,2016,2,0
2016-07-08 00:00:00,2016,3,0
2016-07-08 00:00:00,2016,4,0
2016-07-08 00:00:00,2016,9,0
2016-07-08 00:00:00,2016,5,0
2016-07-08 00:00:00,2016,7,0
2016-07-08 00:00:00,2016,20,0
2016-07-08 00:00:00,2016,6,0
2016-07-08 00:00:00,2016,17,0
2016-07-08 00:00:00,2016,14,0
2016-07-08 00:00:00,2016,30,0
2016-07-08 00:00:00,2016,29,0
2016-07-08 00:00:00,2016,11,0
2016-07-08 00:00:00,2016,30,0
2016-07-08 00:00:00,2016,13,0
2016-07-09 00:00:00,2016,1,0
2016-07-09 00:00:00,2016,1,0
2016-07-09 00:00:00,2016,1,0
2016-07-09 00:00:00,2016,2,0
2016-07-09 00:00:00,2016,3,0
2016-07-09 00:00:00,2016,8,0
2016-07-09 00:00:00,2016,5,0
2016-07-09 00:00:00,2016,16,0
2016-07-09 00:00:00,2016,4,0
2016-07-09 00:00:00,2016,6,0
2016-07-09 00:00:00,2016,7,0
2016-07-09 00:00:00,2016,21,0
2016-07-09 00:00:00,2016,9,0
2016-07-09 00:00:00,2016,13,0
2016-07-09 00:00:00,2016,10,0
2016-07-09 00:00:00,2016,14,0
2016-07-09 00:00:00,2016,29,0
2016-07-09 00:00:00,2016,27,0
2016-07-09 00:00:00,2016,25,0
2016-07-09 00:00:00,2016,18,0
2016-07-10 00:00:00,2016,1,0
2016-07-10 00:00:00,2016,1,0
2016-07-10 00:00:00,2016,1,0
2016-07-10 00:00:00,2016,1,0
2016-07-10 00:00:00,2016,2,0
2016-07-10 00:00:00,2016,3,0
2016-07-10 00:00:00,2016,5,0
2016-07-10 00:00:00,2016,6,0
2016-07-10 00:00:00,2016,4,0
2016-07-10 00:00:00,2016,9,0
2016-07-10 00:00:00,2016,8,0
2016-07-10 00:00:00,2016,7,0
2016-07-10 00:00:00,2016,15,0
2016-07-10 00:00:00,2016,10,0
2016-07-11 00:00:00,2016,1,0
2016-07-11 00:00:00,2016,1,0
2016-07-11 00:00:00,2016,1,0
2016-07-11 00:00:00,2016,2,0
2016-07-11 00:00:00,2016,3,0
2016-07-11 00:00:00,2016,6,0
2016-07-11 00:00:00,2016,7,0
2016-07-11 00:00:00,2016,5,0
2016-07-11 00:00:00,2016,8,0
2016-07-11 00:00:00,2016,4,0
2016-07-11 00:00:00,2016,16,0
2016-07-11 00:00:00,2016,10,0
2016-07-11 00:00:00,2016,21,0
2016-07-11 00:00:00,2016,12,0
2016-07-11 00:00:00,2016,9,0
2016-07-11 00:00:00,2016,14,0
2016-07-11 00:00:00,2016,30,0
2016-07-11 00:00:00,2016,17,0
2016-07-11 00:00:00,2016,25,0
2016-07-12 00:00:00,2016,1,0
2016-07-12 00:00:00,2016,1,0
2016-07-12 00:00:00,2016,1,0
2016-07-12 00:00:00,2016,1,0
2016-07-12 00:00:00,2016,2,0
2016-07-12 00:00:00,2016,3,0
2016-07-12 00:00:00,2016,10,0
2016-07-12 00:00:00,2016,4,0
2016-07-12 00:00:00,2016,6,0
2016-07-12 00:00:00,2016,29,0
2016-07-12 00:00:00,2016,9,0
2016-07-12 00:00:00,2016,5,0
2016-07-12 00:00:00,2016,14,0
2016-07-12 00:00:00,2016,7,0
2016-07-12 00:00:00,2016,12,0
2016-07-12 00:00:00,2016,13,0
2016-07-12 00:00:00,2016,30,0
2016-07-12 00:00:00,2016,8,0
2016-07-12 00:00:00,2016,18,0
2016-07-12 00:00:00,2016,17,0
2016-08-01 00:00:00,2016,1,0
2016-08-01 00:00:00,2016,1,0
2016-08-01 00:00:00,2016,3,0
2016-08-01 00:00:00,2016,2,0
2016-08-01 00:00:00,2016,8,0
2016-08-01 00:00:00,2016,4,0
2016-08-01 00:00:00,2016,5,0
2016-08-01 00:00:00,2016,6,0
2016-08-01 00:00:00,2016,10,0
2016-08-01 00:00:00,2016,12,0
2016-08-02 00:00:00,2016,1,0
2016-08-02 00:00:00,2016,1,0
2016-08-02 00:00:00,2016,1,0
2016-08-02 00:00:00,2016,2,0
2016-08-02 00:00:00,2016,4,0
2016-08-02 00:00:00,2016,8,0
2016-08-02 00:00:00,2016,19,0
2016-08-02 00:00:00,2016,3,0
2016-08-02 00:00:00,2016,5,0
2016-08-02 00:00:00,2016,13,0
2016-08-02 00:00:00,2016,7,0
2016-08-02 00:00:00,2016,23,0
2016-08-02 00:00:00,2016,6,0
2016-08-02 00:00:00,2016,9,0
2016-08-02 00:00:00,2016,18,0
2016-08-02 00:00:00,2016,14,0
2016-08-02 00:00:00,2016,28,0
2016-08-02 00:00:00,2016,11,0
2016-08-02 00:00:00,2016,10,0
2016-08-02 00:00:00,2016,20,0
2016-08-03 00:00:00,2016,1,0
2016-08-03 00:00:00,2016,1,0
2016-08-03 00:00:00,2016,1,0
2016-08-03 00:00:00,2016,1,0
2016-08-03 00:00:00,2016,2,0
2016-08-03 00:00:00,2016,3,0
2016-08-03 00:00:00,2016,4,0
2016-08-03 00:00:00,2016,17,0
2016-08-03 00:00:00,2016,9,0
2016-08-03 00:00:00,2016,10,0
2016-08-03 00:00:00,2016,6,0
2016-08-03 00:00:00,2016,5,0
2016-08-03 00:00:00,2016,16,0
2016-08-03 00:00:00,2016,8,0
2016-08-03 00:00:00,2016,18,0
2016-08-03 00:00:00,2016,19,0
2016-08-03 00:00:00,2016,30,0
2016-08-03 00:00:00,2016,14,0
2016-08-03 00:00:00,2016,24,0
2016-08-04 00:00:00,2016,1,0
2016-08-04 00:00:00,2016,1,0
2016-08-04 00:00:00,2016,2,0
2016-08-04 00:00:00,2016,3,0
2016-08-04 00:00:00,2016,4,0
2016-08-04 00:00:00,2016,5,0
2016-08-04 00:00:00,2016,6,0
2016-08-04 00:00:00,2016,8,0
2016-08-04 00:00:00,2016,9,0
2016-08-04 00:00:00,2016,7,0
2016-08-04 00:00:00,2016,15,0
2016-08-04 00:00:00,2016,12,0
2016-08-05 00:00:00,2016,1,0
2016-08-05 00:00:00,2016,1,0
2016-08-05 00:00:00,2016,1,0
2016-08-05 00:00:00,2016,2,0
2016-08-05 00:00:00,2016,4,0
2016-08-05 00:00:00,2016,7,0
2016-08-05 00:00:00,2016,8,0
2016-08-05 00:00:00,2016,5,0
2016-08-05 00:00:00,2016,15,0
2016-08-05 00:00:00,2016,12,0
2016-08-05 00:00:00,2016,11,0
2016-08-05 00:00:00,2016,3,0
2016-08-05 00:00:00,2016,6,0
2016-08-05 00:00:00,2016,19,0
2016-08-05 00:00:00,2016,9,0
2016-08-05 00:00:00,2016,18,0
2016-08-05 00:00:00,2016,10,0
2016-08-05 00:00:00,2016,13,0
2016-08-05 00:00:00,2016,30,0
2016-08-05 00:00:00,2016,14,0
2016-08-05 00:00:00,2016,16,0
2016-08-05 00:00:00,2016,22,0
2016-08-06 00:00:00,2016,1,0
2016-08-06 00:00:00,2016,1,0
2016-08-06 00:00:00,2016,2,0
2016-08-06 00:00:00,2016,9,0
2016-08-06 00:00:00,2016,8,0
2016-08-06 00:00:00,2016,18,0
2016-08-06 00:00:00,2016,4,0
2016-08-06 00:00:00,2016,3,0
2016-08-06 00:00:00,2016,7,0
2016-08-06 00:00:00,2016,11,0
2016-08-06 00:00:00,2016,6,0
2016-08-06 00:00:00,2016,5,0
2016-08-06 00:00:00,2016,15,0
2016-08-06 00:00:00,2016,22,0
2016-08-06 00:00:00,2016,14,0
2016-08-06 00:00:00,2016,23,0
2016-08-06 00:00:00,2016,24,0
2016-08-06 00:00:00,2016,17,0
2016-08-07 00:00:00,2016,1,0
